IDRSSD,RCFD2143,RCFD2150,RCFD2651,RCFD3163,RCFD3164,RCFD3190,RCFD4088,RCFD6164,RCFD6165,RCFDA590,RCFDB569,RCFDB570,RCFDB571,RCFDF055,RCFDF056,RCFDF057,RCFDF058,RCFDF059,RCFDF060,RCFDF061,RCFDF062,RCFDF063,RCFDF065,RCFDJA29,RCFDJF76,RCFDK192,RCFDK193,RCFDK194,RCFN5513,RCON2143,RCON2150,RCON2651,RCON3163,RCON3164,RCON3190,RCON4088,RCON5508,RCON5509,RCON5510,RCON5511,RCON5512,RCON6164,RCON6165,RCONA590,RCONB569,RCONB570,RCONB571,RCONF055,RCONF056,RCONF057,RCONF058,RCONF059,RCONF060,RCONF061,RCONF062,RCONF063,RCONF064,RCONF065,RCONG463,RCONG464,RCONJA29,RCONJF76,RCONK192,RCONK193,RCONK194,RCONL133,RCONL135,RCONLG26,RCONLG27,RCONLG28,RCONLL57,RCONLL59,RCONLL60,RCONMM07,RCONMQ52,RCONN523,RCONN524,TE01N528,TE01N529,TE02N528,TE02N529,TE03N528,TE03N529,TE04N528,TE04N529,TE05N528,TE05N529,TE06N528,TE06N529,TE07N528,TE08N528,TE09N528,TE10N528,TEXT4087,
320070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499,0,450,88,213,10420,,0,0,0,0,0,3643,2,213,,,4050,450,1920,4000,0,0,4050,0,0,0,0,4050,,,0,198,,,,1,true,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.valleycentral.org,
320119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,310000,0,0,312988,,0,0,0,0,0,10,0,0,true,0,0,310000,0,0,0,0,0,53,2935,0,0,2988,true,true,5218,0,0,,,,,7,960,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.idbny.com,
321152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,http://www.lineagebank.com,
321255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,87,0,0,0,0,,0,0,87,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,true,true,,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.fabstonewall.com,
321273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18271,0,0,17219,0,56971,,0,0,0,0,0,1493,1,0,,,11837,0,10000,30000,0,0,11837,0,0,5134,0,11837,,,0,1052,,,,,,1,1,0,0,0,0,,,,,www.myaffinitybank.com,Newton Federal Bank,www.myaffinitybank.net,Fitness Bank,www.affinitybank.com,,www.myaffinitybankhelp.com,,www.leapfrogmortgage.com,,www.fitnessbank.fit,,,,,,www.newtonfederal.com,
321330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1000,0,0,1000,,0,0,0,0,0,1577,1,0,,,0,1000,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,1,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.bushnellbank.com,
321947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7052,0,0,5692,1360,0,,0,0,0,0,0,740,1,1360,false,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.fcnbank.com,
322449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,0,0,0,112,12000,,0,0,0,0,0,1314,1,112,,,0,0,1000,5000,6000,0,0,0,0,0,0,0,,,,0,,,,,,0,0,0,0,0,0,,,,,www.brookcsb.com,,,,,,,,,,,,,,,,www.communitystatebank.com,
322551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,948,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,WWW.FIRSTSECURITYBANKMO.COM,
323204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3532,0,0,0,3532,71000,,0,0,0,0,0,23067,6,3532,,,71000,0,0,0,0,0,71000,0,0,0,0,71000,,,0,0,,,,,,2,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.bankwithlnb.com,
323651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,3636,4,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.gnbgilmer.com,
324153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5500,0,0,5500,,0,0,0,0,0,270,0,0,,,0,5500,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.fnbgiddings.com,
324229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2400,0,0,2400,,0,0,0,0,0,867,0,0,,,0,2400,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.waterfordbank.com,
324256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,175,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.osbbuffalo.com,
324340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64965,272,0,59946,3571,210000,,0,0,272,0,0,52103,7,5820,true,0,170000,0,40000,0,0,0,170000,0,0,0,0,170000,true,true,6000,1448,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.choiceone.bank,
324854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381,0,0,381,0,0,,0,0,0,0,0,4288,4,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.bankofcrockett.com,
324863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,50000,,0,0,0,0,0,75362,5,0,false,0,0,0,50000,0,0,0,0,0,0,0,0,0,true,false,,0,0,,,,,3,183,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.bofc.bank,
324975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,0,0,0,97,5000,,0,0,0,0,0,2215,1,97,,,0,0,5000,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.dewittsavingsbank.com,
325141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637,0,0,1637,0,0,,0,0,0,0,0,1168,1,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.gofarmersbank.com,
325459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,206,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,http://www.fstbank.com,
325534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,0,6000,0,407,7532,,0,0,0,0,0,301,0,1550,,,354,6000,0,0,0,0,354,0,0,1178,0,1532,,,0,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,http://www.byronbank.com,
326054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,16155,6,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.silverlakebank.com,
326344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808,63,15000,324,0,35000,,0,0,2,0,61,4541,4,0,,,20000,15000,0,0,0,0,20000,0,0,0,0,20000,,,,484,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.psbnewton.com,
326858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,155000,,0,0,0,0,0,7459,1,0,,,120000,0,35000,0,0,0,120000,0,0,0,0,0,,,0,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.fnbsf.com,
326979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352,0,3000,0,341,6258,,0,0,0,0,0,606,0,349,,,0,3170,3088,0,0,0,0,0,0,0,0,0,,,0,11,,,,,,0,0,0,0,0,0,,,,,open.myvirtualbranch.com/COCC/1102/Application,"Northampton Cooperative Bank,  a Division of Greenfield Cooperative Bank",www.secure.myvirtualbranch.com/GCB/1905/signin.aspx,,,,,,,,,,,,,,www.greenfieldcoopbank.com,
327220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0,9001,0,23,14015,,0,0,0,0,0,727,0,313,,,0,9001,0,5000,14,0,0,0,0,0,0,0,,,0,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.farmersstate-oh.com,
327305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5744,0,16000,5559,45,46000,,0,0,0,0,0,20408,3,75,true,0,0,16000,0,30000,0,0,0,0,0,0,0,0,true,false,500,140,0,,,,,2,16,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.katahdintrust.com,
327435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,50000,0,0,50000,,0,0,0,0,0,1115,0,0,,,0,50000,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,2,46,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.unitedsouthernbank.com,
327556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,32237,0,0,32289,,0,0,0,0,30,38,0,0,,,0,32237,0,0,52,0,0,0,0,0,0,0,,,,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.anchordbank.com,
327855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5978,0,20000,5978,0,20000,,0,0,0,0,0,17743,6,0,,,0,20000,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,1,32,0,0,0,0,,,,,http://www.cierabank.com,,,,,,,,,,,,,,,,http://www.cierabank.com,
328058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.fnbthomas.com,
328357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,31,0,0,104,250,,0,0,0,0,31,0,0,104,false,0,0,0,0,0,250,0,0,0,0,0,0,0,true,false,,2,0,,,,,1,75,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.titanbank.com,
328656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,16000,0,0,19470,,0,0,0,0,0,51,0,0,,,17,16000,3000,0,0,0,17,37,396,20,0,0,,,9,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.unitedfsb.com,
328777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4886,31,157785,3239,1586,405611,,0,0,31,0,0,1286,0,1586,false,0,80000,157785,146773,21053,0,0,80000,0,0,0,0,80000,true,false,0,61,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.penncommunitybank.com,
329149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2661,0,15000,2661,0,20500,,0,0,0,0,0,148,0,0,,,0,15000,5500,0,0,0,0,0,0,0,0,0,,,4,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.bankplusiowa.com,
329345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3167,60,46047,2162,0,59825,,0,0,60,0,0,8632,4,0,,,8778,46047,5000,0,0,0,8778,0,0,0,0,8778,,,,1005,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.mygenerations.bank,
329550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4575,0,0,4575,,0,0,0,0,0,1128,1,0,,,0,4575,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,0,0,0,0,0,0,,,,,insouth.com,,,,,,,,,,,,,,,,www.insouth.com,
329952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,104,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.fnbgranbury.com,
330239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,0,0,0,0,,35,0,0,0,0,642,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.fnbhamilton.com,
330248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916,0,3000,886,0,3000,,0,0,0,0,0,5,0,0,,,0,3000,0,0,0,0,0,0,0,0,0,0,,,0,30,,,,,,0,0,0,0,0,0,,,,,,Ayars Bank,,First National Bank of Arthur,,Stonington National Bank,,,,,,,,,,,https://www.fnbnokomis.com,
330855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44536,311,35000,40783,0,170000,,16,0,0,0,295,8325,1,0,false,0,0,35000,135000,0,0,170000,0,0,0,0,0,0,true,false,2,3753,0,,,,,4,454,0,0,0,0,,,,,,ASPIRE BANKING,,TBOM,,,,,,,,,,,,,WWW.BANKOFMISSOURI.COM,
330873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576,0,20000,0,576,25000,,0,0,0,0,0,951,1,1065,false,0,0,20000,5000,0,0,0,0,0,0,0,0,0,true,false,,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.wakefieldcoop.com,
330949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,13817,0,0,31977,,0,0,0,0,0,5233,3,0,,,0,13817,5022,12436,702,0,0,0,0,0,0,0,,,0,0,,,,,,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,https://www.morgantownbank.com,
331076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,0,4000,0,0,4000,,0,0,0,0,0,1011,1,0,,,0,4000,0,0,0,0,0,0,0,0,0,0,,,0,105,,,,1,true,1,3,0,0,0,0,,,,,www.mitchellbank.com,,,,,,,,,,,,,,,,www.ffbwi.com,
331375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,24000,,0,0,0,0,0,2994,1,0,,,5000,0,2000,2000,15000,17000,5000,0,0,0,0,5000,,,0,0,,,,,,1,22,0,0,0,0,,,,,,,,,,,,,,,,,,,,,https://bankgloucester.com,
331544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,346,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,28,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.richlandcountybank.com,
331713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,22400,0,0,22400,,0,0,0,0,0,6947,2,0,,,0,22400,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,0,0,0,0,0,0,,,,,http://www.newtripolibank.org,,http://www.newtripolibank.com,,http://www.newtripolibank.bank,,http://www.newtripolibank.online,,http://www.ntnb.net,,,,,,,,http://www.newtripolibank.net,
332224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,23,,0,0,0,0,0,2741,2,0,,,0,0,0,0,0,0,0,16,7,0,0,23,,,0,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.mfbonline.com,
332345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,242,0,0,0,0,,0,0,0,0,242,65,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.oakdalestatebank.com,
332671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5000,0,0,10000,,0,0,0,0,0,5570,3,0,,,0,5000,0,5000,0,0,0,0,0,0,0,0,,,0,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.morgantonsavings.com,
332756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1100,0,0,5550,,0,0,0,0,0,344,0,0,,,0,1100,3050,1400,0,0,0,0,0,0,0,0,,,2177,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.adamsstate.com,
333034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,162,0,0,0,0,,0,0,111,0,51,100,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,http://statebankofcochran.com/,
333203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3837,0,41400,2223,1614,247096,,0,0,0,0,0,617,0,2055,false,0,35000,211400,0,350,346,0,35000,0,0,0,0,35000,false,false,0,0,0,,,,,3,21,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.ublocal.com,
333650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2206,0,0,1036,0,0,,0,0,0,0,0,15299,8,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,29,1170,,,,,,0,0,0,0,0,0,,,,,www.gorhamstatebank.com,Gorham State Bank,,,,,,,,,,,,,,,www.thebankks.com,
333856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672,0,0,672,0,8000,,0,0,0,0,0,7082,1,0,false,0,0,0,8000,0,0,0,0,0,0,0,0,0,true,false,,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.grandviewbank.com,
333940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,1500,0,0,1500,,0,0,10,0,0,2968,1,0,false,0,0,1500,0,0,0,0,0,0,0,0,3292,0,true,false,,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.fnbokaw.com,
334264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471,0,0,471,0,53000,,0,0,0,0,0,3598,1,0,,,53000,0,0,0,0,0,53000,0,0,0,0,53000,,,,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,http://www.fcbtx.com,
335346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,26000,0,0,26000,,0,0,0,0,0,7444,2,0,,,0,26000,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,https://mypartners.bank,
336147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,929,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,4,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.unitedcitizensbank.com,
336361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,148,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,http://www.sangerbank.com,
336576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,2442,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,equitablebank.net,
337340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8106,0,0,8106,0,0,,0,0,0,0,0,1649,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.hbschaumburg.com,
338646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3031,29,13000,2500,336,18000,,29,0,0,0,0,7049,3,336,,,0,13000,5000,0,0,0,0,0,0,0,0,0,,,6,195,,,,,,0,0,0,0,0,0,,,,,www.tbaz.com,,,,,,,,,,,,,,,,https://trustbank.net,
338945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,2362,3,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,http://www.1stcommunitybanks.com,
339072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198342,0,117750,0,198342,125950,,0,0,0,0,0,0,0,273440,false,0,3,117750,0,0,0,0,3,0,0,8197,0,8200,false,false,0,0,0,,,1,true,0,0,0,0,0,0,,,,,olb.colonialsavings.com,,,,,,,,,,,,,,,,www.gocolonial.com,
339353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1531,0,0,1531,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.firstsecuritybanks.com,
339456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,22530,0,0,22530,,0,0,0,0,0,11109,5,0,true,0,0,22530,0,0,0,0,0,0,0,0,0,0,true,false,,0,0,,,,,1,14,0,0,0,0,,,,,www.raisin.com,,,,,,,,,,,,,,,,www.fcbot.com,
339607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4587,0,41891,4587,0,286686,,0,0,0,0,0,3231,2,0,,,23000,41891,86426,134701,668,22500,23000,0,0,0,0,23000,,,3136,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.sbsavings.bank,
339773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3239,0,60000,0,2085,60835,,0,0,0,0,0,5655,2,2738,false,0,0,60000,0,560,275,0,0,0,0,0,0,0,false,false,,1154,0,,,,,5,382,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.needhambank.com,
339858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1388231,2334,6400000,1019875,333246,6571761,true,2116,0,218,0,0,567997,5,333246,true,4896019,51196,6400000,100000,0,0,0,51196,14722,0,5843,0,19037,true,true,16379,35110,0,,,,,35,1766,0,0,0,0,,,,,www.bankofalbuquerque.com,Bank of Albuquerque,www.bankoftexas.com,Bank of Oklahoma,www.bankofoklahoma.com,Bank of Texas,,BOK Financial,,,,,,,,,www.bokfinancial.com,
340135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,76000,0,0,76000,,0,0,0,0,0,38005,3,0,true,0,0,76000,0,0,0,0,0,0,0,0,0,0,false,false,,0,0,,,,,5,109,0,0,0,0,,,,,www.cartercountybank.com,Carter County Bank,www.mountaincomunitybank.com,Mountain Community Bank,advice.bankoftennessee.com,,drivethru.plus,,botwealthmgmt.com,,tennesseechristmas.net,,,,,,www.bankoftennessee.com,
340144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4458,0,76800,2541,1688,184900,,0,0,0,0,0,9445,1,1688,,,0,76800,100100,8000,0,56800,0,0,0,0,0,0,,,,229,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.bankpeoples.com,
340256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,25000,0,0,84500,,0,0,0,0,0,3002,2,0,,,32500,25000,27000,0,0,0,32500,0,0,0,0,32500,,,,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.21stcenturybank.com,
340443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584,81,1500,412,172,1500,,81,0,0,0,0,1083,1,172,,,0,1500,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.fnbpville.com,
340742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382,283,0,64,318,0,,0,0,0,0,283,180,0,469,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,2500,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.cibmbank.com,
340751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,562,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.clearfork.bank,
341310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661,0,0,0,661,25000,,0,0,0,0,0,774,0,2121,,,25000,0,0,0,0,0,25000,0,0,0,0,25000,,,0,0,,,,1,true,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.waldensavings.bank,
342054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,7063,3,0,,,0,0,0,0,0,0,0,0,0,0,1255,0,,,0,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.mypcb.com,
342362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,58187,,0,0,0,0,0,7900,5,0,false,0,58187,0,0,0,0,0,58187,0,0,0,0,58187,false,false,,0,0,,,,,0,0,0,0,0,0,,,,,,Cuero National Bank,,Flatonia National Bank,,Goliad National Bank,,Gonzales National Bank,,,,,,,,,www.fnbshiner.com,
342410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24329,0,90000,18724,3632,115000,,0,0,0,0,0,1746,1,5697,true,0,0,90000,0,25000,0,0,0,0,0,0,0,0,true,true,,1973,0,,,,,16,5175,0,0,0,0,,,,,www.quickrate.com,,,,,,,,,,,,,,,,www.orrstown.com,
342634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471444,6586,250000,334605,136658,336687,,154,0,1891,0,4541,103320,4,136658,true,0,82560,250000,0,0,0,0,82560,0,0,4127,0,86687,true,true,,181,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,http://www.trustmark.com,
343051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,289,0,0,0,0,,0,0,289,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,WWW.BANKOFEUFAULA.COM,
343248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,40,true,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,40,0,0,0,40,true,true,,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.fnbprimghar.com,
343770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,413,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.nashvillesavingsbk.com,
343903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8010,0,50000,8010,0,111800,,0,0,0,0,0,2677,1,0,,,19500,50000,37300,5000,0,0,19500,0,0,0,0,19500,,,0,0,,,,,,5,126,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.adamscommunity.com,
343958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1042,0,0,1320,,0,0,0,0,0,52,0,0,,,0,1042,0,0,0,0,0,61,217,0,0,0,,,,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.curriestatebank.com,
