IDRSSD,RCFD0010,RCFD0022,RCFD0070,RCFD0082,RCFD0090,RCON0010,RCON0020,RCON0070,RCON0080,RCON0082,RCON0090,
,CASH AND DUE FROM DEPOSITORIES,CASH & CASH ITEMS IN PROCESS OF COLL,BALANCES WITH BKS IN FGN COUNTRIES,BALANCES DUE FROM DEPOSITORY INSTITU,BALANCES WITH F. R. BKS (COML BK BOO,CASH AND DUE FROM DEPOSITORIES,CASH ITEMS IN PROCESS OF COLLECTION,BALANCES WITH BKS IN FGN COUNTRIES,CURR&COIN (U.S. & FGN) VAULT CASH,BALANCES DUE FROM DEPOSITORY INSTITU,BALANCES WITH F. R. BKS (COML BK BOO,
846945,,,,,,,,,,,,
847157,,,,,,,,,,,,
847979,,,,,,,,,,,,
848248,,,,,,,,,,,,
848453,,,,,,,,,,,,
849076,,,,,,,,,,,,
849348,,,,,,,,,,,,
849357,,,,,,,,,,,,
849432,,,,,,,,,,,,
850036,,,,,,101946,35405,0,20304,12042,34195,
850054,,,,,,,,,,,,
850456,,,,,,,,,,,,
851060,,,,,,,,,,,,
851172,,,,,,,,,,,,
851239,,,,,,,,,,,,
851631,,,,,,,,,,,,
852218,531092000,22315000,204717000,260000,303800000,326576000,13279000,265000,8998000,234000,303800000,
852254,,,,,,,,,,,,
852320,40743000,4515000,324000,330000,35574000,40704000,633000,285000,3882000,330000,35574000,
852544,,,,,,,,,,,,
852704,,,,,,,,,,,,
852713,,,,,,,,,,,,
852973,,,,,,,,,,,,
853112,,,,,,,,,,,,
853251,,,,,,,,,,,,
853671,,,,,,,,,,,,
853747,,,,,,,,,,,,
853804,,,,,,,,,,,,
853934,,,,,,,,,,,,
853952,,,,,,805800,149857,0,67344,6105,582494,
854173,,,,,,,,,,,,
854753,,,,,,,,,,,,
854847,,,,,,,,,,,,
855143,,,,,,,,,,,,
855264,,,,,,,,,,,,
855303,,,,,,,,,,,,
855563,,,,,,39827,3,0,0,21188,18636,
855741,,,,,,,,,,,,
855844,,,,,,,,,,,,
855956,,,,,,,,,,,,
856159,,,,,,,,,,,,
856243,,,,,,,,,,,,
856346,,,,,,11051,0,0,3568,7483,0,
856458,,,,,,,,,,,,
856542,,,,,,,,,,,,
856748,,,,,,,,,,,,
856869,,,,,,,,,,,,
857259,,,,,,,,,,,,
857455,,,,,,,,,,,,
857576,,,,,,,,,,,,
857745,,,,,,,,,,,,
857811,,,,,,,,,,,,
857875,,,,,,,,,,,,
857941,,,,,,,,,,,,
858153,,,,,,,,,,,,
858443,,,,,,,,,,,,
858452,,,,,,,,,,,,
858528,,,,,,17534,3,0,6285,9663,1583,
858818,,,,,,,,,,,,
858854,,,,,,,,,,,,
859002,,,,,,,,,,,,
859141,,,,,,83216,11495,0,4877,2219,64625,
859552,,,,,,220131,7120,0,3226,55489,154296,
859655,,,,,,,,,,,,
859712,,,,,,215686,0,0,9316,21015,185355,
860053,,,,,,105688,0,0,3774,13424,88490,
860147,,,,,,,,,,,,
860231,,,,,,,,,,,,
860259,,,,,,28269,410,0,1146,13028,13685,
860334,,,,,,,,,,,,
860352,,,,,,,,,,,,
861153,,,,,,,,,,,,
861658,,,,,,,,,,,,
861854,,,,,,,,,,,,
862057,,,,,,,,,,,,
862141,,,,,,,,,,,,
863362,,,,,,,,,,,,
863607,,,,,,,,,,,,
863652,,,,,,,,,,,,
863746,,,,,,,,,,,,
864378,,,,,,,,,,,,
864471,,,,,,,,,,,,
864846,,,,,,,,,,,,
864855,,,,,,,,,,,,
865142,,,,,,,,,,,,
865151,,,,,,,,,,,,
865450,,,,,,,,,,,,
865544,,,,,,,,,,,,
865759,,,,,,,,,,,,
865852,,,,,,,,,,,,
866000,,,,,,163612,11788,0,7156,4036,140632,
866121,,,,,,,,,,,,
866251,,,,,,,,,,,,
867070,,,,,,,,,,,,
867632,,,,,,91219,0,407,341,10729,79742,
867650,,,,,,277492,15753,0,12359,698,248682,
867856,,,,,,,,,,,,
868059,,,,,,,,,,,,
868572,,,,,,,,,,,,
868956,,,,,,,,,,,,
869346,,,,,,,,,,,,
869551,,,,,,,,,,,,
869663,,,,,,,,,,,,
869953,,,,,,,,,,,,
870539,,,,,,,,,,,,
870650,,,,,,,,,,,,
870856,,,,,,,,,,,,
870913,,,,,,,,,,,,
871358,,,,,,,,,,,,
871648,,,,,,,,,,,,
871769,,,,,,1312536,1248,0,20482,44599,1246207,
871956,,,,,,,,,,,,
872047,,,,,,16832,4753,0,3373,8706,0,
872579,,,,,,,,,,,,
873259,,,,,,,,,,,,
874050,,,,,,6562,2173,0,2534,543,1312,
874452,,,,,,,,,,,,
874845,,,,,,115761,40282,0,12558,53555,9366,
875048,,,,,,,,,,,,
875057,,,,,,,,,,,,
875132,,,,,,,,,,,,
875655,,,,,,,,,,,,
875758,,,,,,,,,,,,
875879,,,,,,,,,,,,
875936,,,,,,,,,,,,
876157,,,,,,,,,,,,
876634,,,,,,347979,280,0,36100,41733,269866,
876700,,,,,,50993,0,0,8028,3963,39002,
877350,,,,,,,,,,,,
877752,,,,,,,,,,,,
877958,,,,,,,,,,,,
879336,,,,,,,,,,,,
879439,,,,,,,,,,,,
879457,,,,,,50722,13441,0,6850,7061,23370,
879550,,,,,,,,,,,,
879644,,,,,,,,,,,,
879747,,,,,,,,,,,,
880332,,,,,,,,,,,,
880855,,,,,,,,,,,,
881012,,,,,,,,,,,,
881441,,,,,,,,,,,,
881478,,,,,,113757,31793,0,14548,10688,56728,
881852,,,,,,,,,,,,
881900,,,,,,,,,,,,
882242,,,,,,,,,,,,
882541,,,,,,,,,,,,
882701,,,,,,,,,,,,
882952,,,,,,,,,,,,
883351,,,,,,,,,,,,
883959,,,,,,,,,,,,
884303,,,,,,69463,10297,0,12297,3576,43293,
884358,,,,,,,,,,,,
884376,,,,,,,,,,,,
884442,,,,,,,,,,,,
884648,,,,,,,,,,,,
884657,,,,,,,,,,,,
885252,,,,,,,,,,,,
885430,,,,,,,,,,,,
885579,,,,,,,,,,,,
885869,,,,,,,,,,,,
886204,,,,,,,,,,,,
886624,,,,,,,,,,,,
887340,,,,,,,,,,,,
887827,,,,,,,,,,,,
887854,,,,,,,,,,,,
888002,,,,,,346423,28526,0,13977,25204,278716,
888141,,,,,,,,,,,,
888271,,,,,,,,,,,,
888552,,,,,,,,,,,,
888833,,,,,,,,,,,,
890050,,,,,,,,,,,,
890649,,,,,,,,,,,,
890742,,,,,,,,,,,,
890957,,,,,,,,,,,,
891226,,,,,,,,,,,,
891253,,,,,,,,,,,,
892205,,,,,,51296,13063,0,7317,7943,22973,
892223,,,,,,,,,,,,
893855,,,,,,,,,,,,
894272,,,,,,,,,,,,
894348,,,,,,,,,,,,
894544,,,,,,,,,,,,
894834,,,,,,,,,,,,
895055,,,,,,,,,,,,
895448,,,,,,,,,,,,
895710,,,,,,,,,,,,
896155,,,,,,,,,,,,
897170,,,,,,,,,,,,
897237,,,,,,,,,,,,
897451,,,,,,,,,,,,
897648,,,,,,,,,,,,
897853,,,,,,,,,,,,
898458,,,,,,,,,,,,
898579,,,,,,,,,,,,
898627,,,,,,,,,,,,
898850,,,,,,,,,,,,
899008,,,,,,,,,,,,
899343,,,,,,40007,5,0,2620,5508,31874,
899428,,,,,,,,,,,,
899642,,,,,,,,,,,,
899651,,,,,,,,,,,,
900034,,,,,,,,,,,,
900146,,,,,,25477,12584,0,2991,7356,2546,
900306,,,,,,,,,,,,
900502,,,,,,,,,,,,
900678,,,,,,,,,,,,
901134,,,,,,,,,,,,
901358,,,,,,,,,,,,
901451,,,,,,,,,,,,
901741,,,,,,,,,,,,
901938,,,,,,,,,,,,
901974,,,,,,,,,,,,
902645,,,,,,,,,,,,
902672,,,,,,,,,,,,
903240,,,,,,,,,,,,
903754,,,,,,,,,,,,
903950,,,,,,,,,,,,
904171,,,,,,,,,,,,
904359,,,,,,,,,,,,
904845,,,,,,,,,,,,
905356,,,,,,,,,,,,
905673,,,,,,,,,,,,
906241,,,,,,,,,,,,
906410,,,,,,,,,,,,
906652,,,,,,,,,,,,
907444,,,,,,,,,,,,
907547,,,,,,,,,,,,
908450,,,,,,,,,,,,
908553,,,,,,,,,,,,
908861,,,,,,142904,1359,0,1602,127510,12433,
909055,,,,,,,,,,,,
909756,,,,,,,,,,,,
910079,,,,,,,,,,,,
910118,,,,,,,,,,,,
910239,,,,,,,,,,,,
911160,,,,,,,,,,,,
911339,,,,,,,,,,,,
911759,,,,,,,,,,,,
911973,,,,,,,,,,,,
912756,,,,,,,,,,,,
913146,,,,,,,,,,,,
913436,,,,,,,,,,,,
913753,,,,,,411471,19490,0,6610,25646,359725,
913856,,,,,,548140,66442,0,40889,619,440190,
914545,,,,,,,,,,,,
914648,,,,,,,,,,,,
914853,,,,,,,,,,,,
915056,,,,,,,,,,,,
915065,,,,,,,,,,,,
915878,,,,,,558831,16775,0,9013,2226,530817,
915935,,,,,,,,,,,,
916343,,,,,,,,,,,,
916745,,,,,,29085,0,0,4665,11469,12951,
916857,,,,,,,,,,,,
917050,,,,,,5728,1,0,1152,4503,72,
917500,,,,,,,,,,,,
917555,,,,,,,,,,,,
917630,,,,,,,,,,,,
917742,,,,,,955495,122997,200641,104381,45114,482362,
917854,,,,,,,,,,,,
918132,,,,,,,,,,,,
918150,,,,,,,,,,,,
918356,,,,,,,,,,,,
918477,,,,,,,,,,,,
918655,,,,,,,,,,,,
918776,,,,,,,,,,,,
918879,,,,,,,,,,,,
918918,2963231,930,24064,401620,2536617,2963231,0,24064,930,401620,2536617,
918954,,,,,,,,,,,,
919344,,,,,,,,,,,,
919456,,,,,,,,,,,,
919568,,,,,,,,,,,,
919773,,,,,,,,,,,,
920210,,,,,,,,,,,,
920359,,,,,,,,,,,,
920733,,,,,,,,,,,,
920854,,,,,,,,,,,,
920975,,,,,,,,,,,,
921039,,,,,,46107,5200,0,4348,2430,34129,
921178,,,,,,27804,8123,0,5641,11494,2546,
921655,,,,,,,,,,,,
921879,,,,,,,,,,,,
921936,,,,,,,,,,,,
922157,,,,,,,,,,,,
922344,,,,,,,,,,,,
922559,,,,,,,,,,,,
922924,,,,,,,,,,,,
923257,,,,,,,,,,,,
923350,,,,,,,,,,,,
923707,,,,,,,,,,,,
923752,,,,,,,,,,,,
923855,,,,,,,,,,,,
923949,,,,,,,,,,,,
924058,,,,,,,,,,,,
924236,,,,,,,,,,,,
924254,,,,,,,,,,,,
924357,,,,,,,,,,,,
924553,,,,,,,,,,,,
924937,,,,,,,,,,,,
925037,,,,,,,,,,,,
925055,,,,,,,,,,,,
925354,,,,,,,,,,,,
925411,,,,,,,,,,,,
925653,,,,,,,,,,,,
926632,,,,,,13010,985,0,998,2564,8463,
926650,,,,,,,,,,,,
926959,,,,,,,,,,,,
927077,,,,,,,,,,,,
927134,,,,,,,,,,,,
927479,,,,,,,,,,,,
928056,,,,,,,,,,,,
928421,,,,,,,,,,,,
928618,,,,,,,,,,,,
929352,,,,,,830116,71939,0,10962,8183,739032,
929932,,,,,,,,,,,,
929978,,,,,,113704,22209,0,18719,263,72513,
930358,,,,,,74075,270,0,0,2110,71695,
930442,,,,,,,,,,,,
930853,,,,,,,,,,,,
930965,,,,,,573039,8694,14736,4138,9219,536252,
931038,,,,,,,,,,,,
931047,,,,,,,,,,,,
931159,,,,,,,,,,,,
931207,,,,,,,,,,,,
931270,,,,,,,,,,,,
931355,,,,,,,,,,,,
931458,,,,,,,,,,,,
931944,,,,,,,,,,,,
932633,,,,,,,,,,,,
932642,,,,,,,,,,,,
932745,,,,,,,,,,,,
932978,,,,,,395446,16572,0,6449,28167,344258,
933023,,,,,,,,,,,,
933041,,,,,,32388,0,0,2198,30190,0,
933256,,,,,,438141,22634,0,7315,7937,400255,
933340,,,,,,,,,,,,
933377,,,,,,151024,6336,0,4831,8795,131062,
933621,,,,,,211509,10539,0,31305,4943,164722,
933966,,,,,,851539,113611,39,43846,24490,669553,
933975,,,,,,,,,,,,
934271,,,,,,36003,0,0,0,12214,23789,
934329,7673000,3000,0,244000,7426000,7673000,3000,0,0,244000,7426000,
934673,,,,,,,,,,,,
935250,,,,,,,,,,,,
935308,,,,,,62618,85,0,873,2047,59613,
935559,,,,,,,,,,,,
935577,,,,,,,,,,,,
935719,,,,,,,,,,,,
936136,,,,,,120892,36970,0,16869,6534,60519,
936426,,,,,,245906,42888,0,26567,4511,171940,
936462,,,,,,1842892,107481,0,67125,0,1668286,
936583,,,,,,,,,,,,
936640,,,,,,,,,,,,
936837,,,,,,,,,,,,
936855,5102418,373565,96932,80502,4551419,5102231,244759,96745,128806,80502,4551419,
937339,,,,,,6994,0,0,1032,5893,69,
937553,,,,,,,,,,,,
937740,,,,,,,,,,,,
937759,,,,,,,,,,,,
937834,,,,,,,,,,,,
937843,,,,,,,,,,,,
938354,,,,,,,,,,,,
938550,,,,,,,,,,,,
938859,,,,,,,,,,,,
939070,,,,,,,,,,,,
939249,,,,,,54346,0,0,6703,26235,21408,
940021,,,,,,,,,,,,
940311,5260000,206000,1000,271000,4782000,5257000,6000,1000,197000,271000,4782000,
940674,,,,,,,,,,,,
940731,,,,,,,,,,,,
940852,,,,,,,,,,,,
941541,,,,,,,,,,,,
941804,,,,,,,,,,,,
942454,,,,,,,,,,,,
942539,,,,,,,,,,,,
942847,,,,,,,,,,,,
943143,,,,,,,,,,,,
943152,,,,,,,,,,,,
943273,,,,,,,,,,,,
943675,,,,,,,,,,,,
943853,,,,,,,,,,,,
943974,,,,,,,,,,,,
944047,,,,,,,,,,,,
944337,,,,,,,,,,,,
944355,,,,,,36781,1390,0,1763,103,33525,
944627,,,,,,,,,,,,
944739,,,,,,,,,,,,
944748,,,,,,,,,,,,
944935,,,,,,,,,,,,
945026,,,,,,5382,2101,0,2467,10,804,
945053,,,,,,378502,20821,0,23737,157611,176333,
945071,,,,,,,,,,,,
945950,,,,,,,,,,,,
946274,,,,,,,,,,,,
946555,,,,,,,,,,,,
947525,,,,,,,,,,,,
947749,,,,,,,,,,,,
947776,,,,,,,,,,,,
948250,,,,,,,,,,,,
948278,,,,,,,,,,,,
948531,,,,,,,,,,,,
949154,,,,,,184313,45397,0,15236,9023,114657,
949453,,,,,,,,,,,,
950141,,,,,,98723,0,0,3994,25386,69343,
950178,,,,,,,,,,,,
950356,,,,,,,,,,,,
950758,,,,,,,,,,,,
951102,,,,,,,,,,,,
952172,,,,,,111443,0,0,861,3795,106787,
952257,,,,,,,,,,,,
952677,,,,,,,,,,,,
952846,,,,,,,,,,,,
953535,,,,,,,,,,,,
953843,,,,,,,,,,,,
953852,,,,,,,,,,,,
954158,,,,,,,,,,,,
954251,,,,,,,,,,,,
954279,,,,,,,,,,,,
954653,,,,,,,,,,,,
954671,,,,,,,,,,,,
955753,,,,,,,,,,,,
955940,,,,,,,,,,,,
955959,,,,,,,,,,,,
955977,,,,,,,,,,,,
956134,,,,,,,,,,,,
956152,,,,,,,,,,,,
956255,,,,,,,,,,,,
956358,,,,,,,,,,,,
956376,,,,,,,,,,,,
956527,,,,,,,,,,,,
956554,,,,,,,,,,,,
956750,,,,,,,,,,,,
956938,,,,,,,,,,,,
956956,,,,,,,,,,,,
957757,,,,,,,,,,,,
958204,,,,,,217253,547,0,2780,4460,209466,
958231,,,,,,,,,,,,
958558,,,,,,,,,,,,
958763,,,,,,,,,,,,
959304,,,,,,155999,184,0,23962,72064,59789,
959443,,,,,,,,,,,,
959630,,,,,,,,,,,,
959715,,,,,,133328,2,0,0,23938,109388,
960047,,,,,,,,,,,,
960551,,,,,,,,,,,,
960560,,,,,,,,,,,,
960935,,,,,,228478,0,0,15629,29261,183588,
961259,,,,,,,,,,,,
961343,,,,,,7771,785,0,2361,1590,3035,
961400,,,,,,,,,,,,
961446,,,,,,,,,,,,
961576,,,,,,437910,7706,0,13764,1101,415339,
961624,,,,,,202605,29165,0,52412,25789,95239,
961811,,,,,,24601,2294,0,4869,14534,2904,
962313,,,,,,,,,,,,
962890,,,,,,,,,,,,
962966,,,,,,2304286,61012,0,0,92410,2150864,
963002,,,,,,,,,,,,
963730,,,,,,33407,0,0,307,273,32827,
963945,,,,,,540882,22,0,707,165274,374879,
964157,,,,,,,,,,,,
964250,,,,,,,,,,,,
965051,,,,,,,,,,,,
965789,,,,,,344681,273,0,3030,41283,300095,
966272,,,,,,,,,,,,
966722,,,,,,,,,,,,
966731,,,,,,,,,,,,
966973,,,,,,,,,,,,
967046,,,,,,,,,,,,
967952,,,,,,,,,,,,
968070,,,,,,332832,17798,0,21997,2407,290630,
968155,,,,,,,,,,,,
968249,,,,,,,,,,,,
968744,,,,,,,,,,,,
969059,,,,,,,,,,,,
969255,,,,,,,,,,,,
969639,,,,,,,,,,,,
969844,,,,,,,,,,,,
969956,,,,,,,,,,,,
970055,,,,,,,,,,,,
971070,,,,,,,,,,,,
971379,,,,,,,,,,,,
971959,,,,,,29436,0,0,11336,15660,2440,
972143,,,,,,,,,,,,
972406,,,,,,,,,,,,
972648,,,,,,47226,0,0,9229,16483,21514,
972732,,,,,,125288,8062,0,9429,4266,103531,
972750,,,,,,,,,,,,
972769,,,,,,,,,,,,
972862,,,,,,,,,,,,
973252,,,,,,,,,,,,
974558,,,,,,,,,,,,
974754,,,,,,,,,,,,
975153,,,,,,,,,,,,
975256,,,,,,,,,,,,
975452,,,,,,,,,,,,
975751,,,,,,185002,0,0,0,131482,53520,
975854,,,,,,,,,,,,
976534,,,,,,,,,,,,
976552,,,,,,,,,,,,
976703,,,,,,,,,,,,
976954,,,,,,,,,,,,
977045,,,,,,,,,,,,
977250,,,,,,,,,,,,
977616,,,,,,,,,,,,
977652,,,,,,,,,,,,
977951,,,,,,16174,4917,0,4927,690,5640,
978118,,,,,,42057,16450,0,8024,15460,2123,
979133,,,,,,,,,,,,
979151,,,,,,,,,,,,
979357,,,,,,,,,,,,
979375,,,,,,602870,372,0,2625,9009,590864,
979629,,,,,,,,,,,,
979759,,,,,,,,,,,,
980438,,,,,,,,,,,,
980531,,,,,,34490,0,0,16914,12300,5276,
980661,1114759,269240,15743,5570,824206,1084732,133992,15743,105221,5570,824206,
980773,,,,,,,,,,,,
980951,,,,,,46633,1,0,6048,4253,36331,
980960,,,,,,,,,,,,
981275,,,,,,152067,43977,0,20403,14196,73491,
981350,,,,,,,,,,,,
981453,,,,,,,,,,,,
982142,,,,,,,,,,,,
982348,,,,,,,,,,,,
982553,,,,,,,,,,,,
983055,,,,,,,,,,,,
983158,,,,,,,,,,,,
983457,,,,,,,,,,,,
983550,,,,,,,,,,,,
984258,,,,,,,,,,,,
984351,,,,,,,,,,,,
984454,,,,,,,,,,,,
984856,,,,,,,,,,,,
985451,,,,,,,,,,,,
985479,,,,,,,,,,,,
986159,,,,,,,,,,,,
986551,,,,,,,,,,,,
986757,,,,,,,,,,,,
986935,,,,,,,,,,,,
987231,,,,,,,,,,,,
987259,,,,,,,,,,,,
987576,,,,,,,,,,,,
987651,,,,,,,,,,,,
987848,,,,,,,,,,,,
988144,,,,,,,,,,,,
988153,,,,,,17547,6486,0,3809,1587,5665,
988256,,,,,,,,,,,,
988452,,,,,,,,,,,,
989141,,,,,,,,,,,,
989347,,,,,,,,,,,,
989534,,,,,,,,,,,,
989730,,,,,,,,,,,,
989758,,,,,,,,,,,,
989851,,,,,,,,,,,,
990053,,,,,,,,,,,,
990352,,,,,,,,,,,,
990642,,,,,,,,,,,,
991078,,,,,,,,,,,,
991135,,,,,,,,,,,,
991340,,,,,,272668,43549,0,31502,33051,164566,
991359,,,,,,,,,,,,
991555,,,,,,,,,,,,
991621,,,,,,7180,0,0,2635,4345,200,
991854,,,,,,,,,,,,
992851,,,,,,,,,,,,
993250,,,,,,,,,,,,
994435,,,,,,,,,,,,
994770,,,,,,,,,,,,
995076,,,,,,263691,20507,0,4889,29681,208614,
995272,,,,,,,,,,,,
995517,,,,,,,,,,,,
995571,,,,,,,,,,,,
995674,,,,,,,,,,,,
995955,,,,,,,,,,,,
996260,,,,,,493617,2253,3311,3505,1506,483042,
997155,,,,,,,,,,,,
997557,,,,,,,,,,,,
997847,,,,,,26262,0,0,744,5035,20483,
998358,,,,,,,,,,,,
998648,,,,,,,,,,,,
998657,,,,,,,,,,,,
998844,,,,,,,,,,,,
999935,,,,,,39403,141,0,3422,11274,24566,
1000052,,,,,,,,,,,,
1000276,,,,,,,,,,,,
1000641,,,,,,,,,,,,
1000856,,,,,,,,,,,,
1000959,,,,,,,,,,,,
1001059,,,,,,49347,6684,0,4218,11905,26540,
1001152,,,,,,160361,44450,46,59882,5424,50559,
1001639,,,,,,438195,0,0,14455,6317,417423,
1001648,,,,,,283964,20028,0,6809,49102,208025,
1001853,,,,,,16155,0,0,1984,13244,927,
1002373,,,,,,,,,,,,
1002458,,,,,,,,,,,,
1002878,,,,,,278240,655,0,73802,124805,78978,
1002953,,,,,,,,,,,,
1003455,,,,,,,,,,,,
1003558,,,,,,,,,,,,
1003839,,,,,,,,,,,,
1003950,,,,,,,,,,,,
1004256,,,,,,,,,,,,
1004470,,,,,,,,,,,,
1005075,,,,,,,,,,,,
1005552,,,,,,,,,,,,
1005655,,,,,,,,,,,,
1005851,,,,,,,,,,,,
1006148,,,,,,,,,,,,
1006157,,,,,,,,,,,,
1006513,,,,,,,,,,,,
1006559,,,,,,,,,,,,
1006652,,,,,,,,,,,,
1007015,,,,,,66427,24238,0,29411,1355,11423,
1007051,,,,,,,,,,,,
1007154,,,,,,,,,,,,
1007417,,,,,,,,,,,,
1007734,,,,,,47409,1974,0,1250,1200,42985,
1007752,,,,,,,,,,,,
1007819,,,,,,,,,,,,
1007873,,,,,,,,,,,,
1007930,,,,,,,,,,,,
1007958,,,,,,,,,,,,
1008076,,,,,,,,,,,,
1008151,,,,,,,,,,,,
1008209,,,,,,,,,,,,
1008450,,,,,,,,,,,,
1008553,,,,,,,,,,,,
1008674,,,,,,,,,,,,
1008955,,,,,,,,,,,,
1009242,,,,,,,,,,,,
1009354,,,,,,96207,22065,0,19853,1055,53234,
1009756,,,,,,,,,,,,
1009840,,,,,,,,,,,,
1010015,,,,,,,,,,,,
1010574,,,,,,,,,,,,
1011432,,,,,,,,,,,,
1011526,,,,,,217318,89671,0,50368,1256,76023,
1011553,,,,,,,,,,,,
1011638,,,,,,,,,,,,
1011656,,,,,,,,,,,,
1011852,,,,,,,,,,,,
1011955,,,,,,,,,,,,
1012251,,,,,,,,,,,,
1012457,,,,,,,,,,,,
1012671,,,,,,,,,,,,
1013070,,,,,,6229,2870,0,1169,899,1291,
1013650,,,,,,,,,,,,
1013744,,,,,,,,,,,,
1014059,,,,,,,,,,,,
1014125,,,,,,,,,,,,
1014246,,,,,,,,,,,,
1014255,,,,,,,,,,,,
1014376,,,,,,,,,,,,
1014451,,,,,,,,,,,,
1014554,,,,,,,,,,,,
1014657,,,,,,53959,1845,0,3007,11127,37980,
1014853,,,,,,,,,,,,
1015252,,,,,,46406,2266,0,5137,1309,37694,
1015270,,,,,,,,,,,,
1015458,,,,,,,,,,,,
1015560,,,,,,79752,2661,0,3075,4184,69832,
1015841,,,,,,,,,,,,
1015850,,,,,,,,,,,,
1016174,,,,,,,,,,,,
1016231,,,,,,114361,25,0,7611,48725,58000,
1016259,,,,,,,,,,,,
1016558,,,,,,,,,,,,
1016718,,,,,,,,,,,,
1016848,,,,,,,,,,,,
1016857,,,,,,,,,,,,
1016941,,,,,,,,,,,,
1017425,,,,,,,,,,,,
1017555,,,,,,,,,,,,
1017564,,,,,,,,,,,,
1017854,,,,,,,,,,,,
1017939,,,,,,563067,138674,0,190324,12258,221811,
1017957,,,,,,,,,,,,
1018927,,,,,,,,,,,,
1157415,,,,,,,,,,,,
1160509,,,,,,,,,,,,
1162017,,,,,,,,,,,,
1163283,,,,,,,,,,,,
1169650,,,,,,,,,,,,
1176881,,,,,,321591,519,0,53,10568,310451,
1176920,,,,,,,,,,,,
1187001,,,,,,452335,17362,0,15689,82815,336469,
1187551,,,,,,,,,,,,
1188772,,,,,,32818,3759,0,3748,11379,13932,
1188987,,,,,,44906,59,0,2269,6032,36546,
1190476,,,,,,393363,71750,517,81947,81915,157234,
1191352,,,,,,,,,,,,
1211371,,,,,,36586,5293,0,1841,423,29029,
1216022,17426000,1078000,0,102000,16246000,17426000,1078000,0,0,102000,16246000,
1216826,,,,,,195728,0,0,0,195728,0,
1218446,,,,,,,,,,,,
1222519,,,,,,,,,,,,
1222948,,,,,,62530,6822,0,2196,17421,36091,
1225752,,,,,,,,,,,,
1225761,3995554,0,0,3495554,500000,3995554,0,0,0,3495554,500000,
1225798,,,,,,,,,,,,
1228034,,,,,,,,,,,,
1293078,,,,,,,,,,,,
1356768,,,,,,199718,39489,0,9414,82311,68504,
1369870,,,,,,,,,,,,
1386251,,,,,,2155500,95241,0,69746,13724,1976789,
1387203,,,,,,,,,,,,
1387605,,,,,,,,,,,,
1391778,,,,,,1186628,81689,0,0,66051,1038888,
1394621,,,,,,,,,,,,
1394676,43760808,32332,0,62323,43666153,43760808,32332,0,0,62323,43666153,
1396764,,,,,,,,,,,,
1397471,,,,,,,,,,,,
1402384,,,,,,,,,,,,
1404481,,,,,,,,,,,,
1404883,,,,,,,,,,,,
1414819,,,,,,19282,12,0,88,10768,8414,
1418255,,,,,,,,,,,,
1429028,,,,,,,,,,,,
1435092,,,,,,,,,,,,
1436204,,,,,,231408,29554,0,9926,4720,187208,
1440117,,,,,,,,,,,,
1443266,3659000,0,0,16000,3643000,3659000,0,0,0,16000,3643000,
1444021,69079,0,3919,47472,17688,65160,0,0,0,47472,17688,
1445943,,,,,,49591,16159,0,11264,2264,19904,
1447639,,,,,,,,,,,,
1456501,10954000,0,4000,36000,10914000,10954000,0,4000,0,36000,10914000,
1458608,,,,,,160462,0,0,11606,43938,104918,
1459717,,,,,,237378,151,0,8823,42073,186331,
1459735,,,,,,,,,,,,
1459799,,,,,,,,,,,,
1462986,,,,,,,,,,,,
1469677,,,,,,,,,,,,
1470150,,,,,,,,,,,,
1474309,,,,,,,,,,,,
1479470,,,,,,,,,,,,
1481745,,,,,,,,,,,,
1492817,,,,,,,,,,,,
1493319,,,,,,,,,,,,
1494482,,,,,,,,,,,,
1494914,,,,,,52203,0,0,2619,0,49584,
1629903,,,,,,,,,,,,
1718188,,,,,,,,,,,,
1718469,,,,,,76077,1875,0,0,18846,55356,
1820979,,,,,,,,,,,,
1836701,,,,,,,,,,,,
1842065,,,,,,8769014,0,133138,12823,11716,8611337,
1863097,,,,,,46303,1750,0,1197,6063,37293,
1864197,,,,,,149300,19136,0,4113,90903,35148,
1867983,,,,,,35224,7927,0,15221,5239,6837,
1872941,,,,,,,,,,,,
1879016,,,,,,,,,,,,
1883321,,,,,,1472394,71285,0,0,1250,1399859,
1885932,,,,,,71281,666,0,296,19393,50926,
1890525,,,,,,,,,,,,
1892154,,,,,,,,,,,,
1893049,896000,0,0,1000,895000,896000,0,0,0,1000,895000,
1917301,715597,76840,98674,44020,496063,619787,70926,2864,5914,44020,496063,
1918344,,,,,,895911,236,0,4172,99414,792089,
1929247,,,,,,1094498,320410,4018,160749,347085,262236,
1940747,,,,,,,,,,,,
1945247,,,,,,,,,,,,
2002222,,,,,,,,,,,,
2006024,,,,,,,,,,,,
2007991,,,,,,,,,,,,
2009605,,,,,,31030,0,0,2871,13298,14861,
2010722,,,,,,,,,,,,
2037185,,,,,,,,,,,,
2044811,,,,,,265778,16963,0,4331,2768,241716,
2044820,,,,,,,,,,,,
2051127,,,,,,,,,,,,
2059990,,,,,,,,,,,,
2068107,,,,,,,,,,,,
2107181,,,,,,,,,,,,
2107341,,,,,,,,,,,,
2119773,,,,,,149171,8562,0,6885,55563,78161,
2121196,,,,,,4175007,4323,0,0,1644,4169040,
2122997,,,,,,,,,,,,
2123930,,,,,,,,,,,,
