IDRSSD,RCFDJJ04,RCFDJJ05,RCFDJJ06,RCFDJJ07,RCFDJJ08,RCFDJJ09,RCFDJJ11,RCFDJJ12,RCFDJJ13,RCFDJJ14,RCFDJJ15,RCFDJJ16,RCFDJJ17,RCFDJJ18,RCFDJJ19,RCFDJJ20,RCFDJJ21,RCFDJJ23,RCFDJJ24,RCFDJJ25,RCONJJ04,RCONJJ05,RCONJJ06,RCONJJ07,RCONJJ08,RCONJJ09,RCONJJ11,RCONJJ12,RCONJJ13,RCONJJ14,RCONJJ15,RCONJJ16,RCONJJ17,RCONJJ18,RCONJJ19,RCONJJ20,RCONJJ21,RCONJJ23,RCONJJ24,RCONJJ25,
,"Loans and Leases, Held for Investmen","Loans and Leases, Held for Investmen","Loans and Leases, Held for Investmen","Loans and Leases, Held for Investmen","Loans and Leases, Held for Investmen","Loans and Leases, Held for Investmen","Loans and Leases, Held for Investmen","Loans and Leases, Held for Investmen","Loans and Leases, Held for Investmen","Loans and Leases, Held for Investmen","Loans and Leases, Held for Investmen","Loans and Leases, Held for Investmen","Loans and Leases, Held for Investmen","Loans and Leases, Held for Investmen","Loans and Leases, Held for Investmen","Held to Maturity Securities, Securit","Held to Maturity Securities, Mortgag","Held to Maturity Securities, Asset b","Held to Maturity Securities, Other d","Held to Maturity Securities, Total","Loans and Leases, Held for Investmen","Loans and Leases, Held for Investmen","Loans and Leases, Held for Investmen","Loans and Leases, Held for Investmen","Loans and Leases, Held for Investmen","Loans and Leases, Held for Investmen","Loans and Leases, Held for Investmen","Loans and Leases, Held for Investmen","Loans and Leases, Held for Investmen","Loans and Leases, Held for Investmen","Loans and Leases, Held for Investmen","Loans and Leases, Held for Investmen","Loans and Leases, Held for Investmen","Loans and Leases, Held for Investmen","Loans and Leases, Held for Investmen","Held to Maturity Securities, Securit","Held to Maturity Securities, Mortgag","Held to Maturity Securities, Asset b","Held to Maturity Securities, Other d","Held to Maturity Securities, Total",
1011955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015560,,,,,,,,,,,,,,,,,,,,,19195,939935,754197,1050985,586,0,2764898,2,5566,3858,14391,102,0,0,23919,0,0,0,0,0,
1015841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016231,,,,,,,,,,,,,,,,,,,,,98168,601258,638310,124831,1664,7899,1472130,2154,4292,4566,1151,19,107,0,12289,0,0,0,0,0,
1016259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016857,,,,,,,,,,,,,,,,,,,,,177938,351143,55701,108579,787,1181,695329,2611,4235,666,1265,9,14,934,9734,0,0,0,0,0,
1016941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017939,,,,,,,,,,,,,,,,,,,,,2225119,6883657,4763423,3881304,0,457690,18211193,21003,62653,41607,77222,0,10537,0,213022,0,0,0,0,0,
1017957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018927,,,,,,,,,,,,,,,,,,,,,274209,622989,748276,255159,695,640853,2542181,3419,4088,6836,3643,14,13238,0,31238,0,0,0,45,45,
1157415,,,,,,,,,,,,,,,,,,,,,294378,1876454,28102,22491,0,1677,2223102,2320,19494,157,230,0,80,236,22517,0,0,0,0,0,
1160509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162017,,,,,,,,,,,,,,,,,,,,,97395,417989,310588,83349,0,40092,949413,2831,1668,1382,2554,0,6888,0,15323,0,0,0,0,0,
1163283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176881,,,,,,,,,,,,,,,,,,,,,43669,126066,265307,395532,0,2759,833333,377,3095,7194,3393,0,109,0,14168,0,0,0,0,0,
1176920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187001,,,,,,,,,,,,,,,,,,,,,747260,1844634,173398,1109334,0,21210,3895836,4987,13842,1196,7519,0,139,0,27683,0,0,0,0,0,
1187551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1188772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1188987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190476,,,,,,,,,,,,,,,,,,,,,893672,4827481,351934,4856192,3234,67494,11000007,11504,55931,5588,64226,73,2142,0,139464,61,0,0,253,314,
1191352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216022,40000,0,0,2050000,89708000,6094000,97892000,0,0,0,124000,9812000,604000,0,10540000,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1216826,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1218446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225761,0,0,5947520,0,0,0,5947520,0,0,19396,0,0,0,0,19396,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1225798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356768,,,,,,,,,,,,,,,,,,,,,622094,2204863,506543,426976,0,8172,3768648,9429,39168,2609,10519,0,274,0,61999,0,0,0,0,0,
1369870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1386251,,,,,,,,,,,,,,,,,,,,,718042,1942416,1872403,1792261,0,445167,6770289,5504,38127,10124,26609,0,4176,0,84540,0,0,0,0,0,
1387203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1387605,,,,,,,,,,,,,,,,,,,,,203952,897208,629118,491396,0,41256,2262930,2638,12471,4877,6650,0,570,1302,28508,0,0,0,0,0,
1391778,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6768126,0,6768126,0,0,0,0,854737,0,0,854737,0,0,0,0,0,
1394621,,,,,,,,,,,,,,,,,,,,,121395,244937,111226,44099,0,19195,540852,990,4022,816,884,0,137,-194,6655,0,0,0,0,0,
1394676,0,0,0,2239564,141616299,5608946,149464809,0,0,0,43579,5037574,85965,0,5167118,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1396764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1402384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414819,,,,,,,,,,,,,,,,,,,,,3376,4970,550221,2958,1304,10524,573353,13,18,9695,8,19,120,-23,9850,0,0,0,0,0,
1418255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1429028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1436204,,,,,,,,,,,,,,,,,,,,,51239,1592932,202099,169247,0,66882,2082399,874,24573,1419,1876,0,910,1023,30675,0,0,0,0,0,
1440117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443266,0,0,11241000,0,0,0,11241000,0,0,14000,0,0,0,0,14000,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1444021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1445943,,,,,,,,,,,,,,,,,,,,,103977,443748,372395,58921,3330,27676,1010047,2452,6972,5199,810,39,329,0,15801,0,0,0,0,0,
1447639,,,,,,,,,,,,,,,,,,,,,442828,1112401,215114,503502,0,1307,2275152,5108,9602,1354,8396,0,9,0,24469,0,0,0,0,0,
1456501,327000,8201000,0,64047000,0,0,72575000,3000,461000,0,186000,0,0,0,650000,0,47000,0,0,47000,,,,,,,,,,,,,,,,,,,,,
1458608,,,,,,,,,,,,,,,,,,,,,139997,462427,531075,1217215,3243,51315,2405272,1752,8427,6263,34030,55,596,0,51123,0,0,0,0,0,
1459717,,,,,,,,,,,,,,,,,,,,,157908,353823,1144406,111198,0,73900,1841235,1785,3114,9982,1129,0,582,2386,18978,0,0,0,0,0,
1459735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1469677,,,,,,,,,,,,,,,,,,,,,196960,447663,268850,170670,595,5114,1089852,1958,3892,4167,1451,9,88,0,11565,0,0,0,0,0,
1470150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1474309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1479470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1481745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494914,,,,,,,,,,,,,,,,,,,,,0,893039,322645,233347,661,1215,1450907,0,8391,2918,526,0,3,0,11838,0,0,0,0,0,
1629903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718188,,,,,,,,,,,,,,,,,,,,,182049,930487,263989,518362,0,6743,1901630,2706,6465,4154,4308,0,61,0,17694,0,0,0,0,0,
1718469,,,,,,,,,,,,,,,,,,,,,327146,92058,1044419,115888,0,0,1579511,4470,2520,5047,1255,0,0,407,13699,0,0,0,0,0,
1820979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1836701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842065,,,,,,,,,,,,,,,,,,,,,1675156,11622291,2194066,19290264,0,308562,35090339,15543,198892,13124,283208,0,1738,0,512505,0,0,0,32,32,
1863097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864197,,,,,,,,,,,,,,,,,,,,,45875,877431,32698,112039,0,676,1068719,909,8694,236,1278,0,4,0,11121,0,0,0,0,0,
1867983,,,,,,,,,,,,,,,,,,,,,100774,315328,327883,517874,0,7851,1269710,4799,3405,2872,8102,0,69,2134,21381,0,0,0,0,0,
1872941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1879016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883321,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1885932,,,,,,,,,,,,,,,,,,,,,883,26340,29620,20233,0,1067608,1144684,9,236,293,196,0,119639,0,120373,0,0,0,0,0,
1890525,,,,,,,,,,,,,,,,,,,,,256117,1069717,745214,86226,0,4019,2161293,2202,13892,7792,1385,0,837,0,26108,0,0,0,0,0,
1892154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1893049,0,0,0,627000,0,196000,823000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1917301,237001,731887,348056,3944681,0,680506,5942131,5204,7885,2433,22819,0,1588,0,39929,3,0,0,47,50,,,,,,,,,,,,,,,,,,,,,
1918344,,,,,,,,,,,,,,,,,,,,,493060,2244711,1312599,1387728,0,0,5438098,2152,22677,15791,32228,0,0,0,72848,0,0,0,0,0,
1929247,,,,,,,,,,,,,,,,,,,,,2549612,13561146,10146460,5802211,42779,1132356,33234564,87244,190438,98671,83717,0,12228,0,472298,0,0,0,0,0,
1940747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009605,,,,,,,,,,,,,,,,,,,,,122940,588660,159741,352950,272,23878,1248441,1537,7691,1911,4925,27,804,0,16895,0,0,0,0,0,
2010722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2044811,,,,,,,,,,,,,,,,,,,,,111709,383894,222846,1182775,0,544161,2445385,1861,6058,1693,7706,0,1210,0,18528,2,0,0,4,6,
2044820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2051127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2059990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2068107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2107181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2107341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2119773,,,,,,,,,,,,,,,,,,,,,198095,547014,643602,2047240,0,488254,3924205,3447,8340,4665,9892,0,1934,0,28278,222,0,0,2,224,
2121196,,,,,,,,,,,,,,,,,,,,,62139,78608,1516,52913,8950082,0,9145258,1587,2008,5,923,920238,0,0,924761,0,0,0,0,0,
2122997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2123930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2132594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2132941,,,,,,,,,,,,,,,,,,,,,215551,561603,510190,413672,1757,25033,1727806,2789,9165,4022,4366,143,241,3448,24174,0,0,0,0,0,
2140348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142155,,,,,,,,,,,,,,,,,,,,,269212,681421,240461,784535,2257,46527,2024413,2410,6018,2281,19058,26,412,0,30205,49,0,0,0,49,
2163477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2164111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2182786,2572000,8103000,6956000,116443000,17473000,7724000,159271000,83000,348000,28000,1109000,2337000,2000,0,3907000,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2193616,102396,6149210,9224016,9153674,0,6844495,31473791,1883,185650,61292,151727,0,5378,0,405930,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2209553,,,,,,,,,,,,,,,,,,,,,125374,2146794,611371,480991,0,15263,3379793,1523,36460,4774,5054,0,143,0,47954,12,0,0,0,12,
2218443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2232757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2236821,,,,,,,,,,,,,,,,,,,,,18335,370490,219801,114069,0,67699,790394,95,7487,1239,1197,0,4971,0,14989,0,0,0,0,0,
2239288,,,,,,,,,,,,,,,,,,,,,663292,1702197,1364520,3709602,0,627122,8066733,16116,22860,8814,52883,0,5158,0,105831,1,0,0,54,55,
2262718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2265456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2297998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2298995,,,,,,,,,,,,,,,,,,,,,77877,322889,246450,1035189,0,483381,2165786,2585,4916,1962,11512,0,387,0,21362,1,0,0,15,16,
2304636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2305969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2316714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2317672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2325882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2328137,,,,,,,,,,,,,,,,,,,,,140335,654522,296234,82772,0,15326,1189189,1643,6714,3283,1033,0,259,0,12932,27,0,0,0,27,
2328285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2329200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2332910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2333140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2337335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2339599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2339795,,,,,,,,,,,,,,,,,,,,,142161,412406,321819,923551,0,338794,2138731,2700,6111,2112,6421,0,218,0,17562,2,0,0,14,16,
2343167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344753,,,,,,,,,,,,,,,,,,,,,174914,457029,559870,254938,0,18378,1465129,4409,8405,11872,4465,0,464,2025,31640,0,0,0,0,0,
2353595,,,,,,,,,,,,,,,,,,,,,86423,863005,1171265,248072,5787,98716,2473268,2724,9347,13505,4655,218,4436,0,34885,0,0,0,0,0,
2354985,,,,,,,,,,,,,,,,,,,,,163409,4095405,497357,6721305,809,775919,12254204,1856,47049,9979,23721,30,49801,0,132436,0,0,0,0,0,
2356091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2358769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2362458,0,966,2320313,0,0,42,2321321,0,41,3540,0,0,-70,0,3511,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2371816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2385514,,,,,,,,,,,,,,,,,,,,,639363,2660816,1158745,740475,1455,50039,5250893,5964,25289,14407,8732,0,741,0,55133,0,0,0,0,0,
2390929,,,,,,,,,,,,,,,,,,,,,87655,1322792,289656,828552,0,21118,2549773,1770,10208,2710,11925,0,225,12,26850,0,500,0,0,500,
2391588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2396592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2396604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2398701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2434113,,,,,,,,,,,,,,,,,,,,,102887,1486466,485125,703396,0,978,2778852,3293,16022,1987,8948,0,15,0,30265,0,0,0,0,0,
2451240,,,,,,,,,,,,,,,,,,,,,1597,202913,39419,147288,0,0,391217,12,1288,335,2244,0,0,0,3879,0,0,0,0,0,
2465881,,,,,,,,,,,,,,,,,,,,,35293,219330,220381,316004,3047,69728,863783,398,2474,1428,4574,110,1051,0,10035,3,0,0,0,3,
2467670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471239,,,,,,,,,,,,,,,,,,,,,351549,2347242,25671,834522,0,1664,3560648,4249,37606,145,16510,0,10,0,58520,0,1061,0,0,1061,
2482824,,,,,,,,,,,,,,,,,,,,,170122,524512,266030,397209,0,40044,1397917,1877,5206,2743,4187,0,425,0,14438,0,0,0,0,0,
2483438,,,,,,,,,,,,,,,,,,,,,78901,390982,158571,68394,0,4461,701309,2782,1733,922,925,0,226,0,6588,0,0,0,95,95,
2489805,0,7172000,63161000,65970000,0,2015000,138318000,0,158000,95000,46000,0,2000,0,301000,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2490285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497181,,,,,,,,,,,,,,,,,,,,,395166,620235,272104,225121,0,14271,1526897,5578,6508,3077,2824,0,256,-398,17845,0,0,0,0,0,
2502825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508751,,,,,,,,,,,,,,,,,,,,,74437,270802,507220,1394678,0,479801,2726938,2271,3327,3124,5968,0,1049,0,15739,0,0,0,14,14,
2515320,,,,,,,,,,,,,,,,,,,,,63358,395713,397933,77282,0,35024,969310,580,3468,3393,886,0,79,29,8435,37,831,78,475,1421,
2529176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2562137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2562164,,,,,,,,,,,,,,,,,,,,,171888,1351910,517571,308102,549241,427748,3326460,6110,7319,15532,12103,60250,46600,0,147914,0,0,0,0,0,
2567123,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2568063,,,,,,,,,,,,,,,,,,,,,6238,71896,0,111267,22593,241384,453378,12,169,0,1627,248,1906,0,3962,0,0,0,0,0,
2576134,,,,,,,,,,,,,,,,,,,,,0,3424,0,909558,21880,92791,1027653,0,156,0,12501,0,8164,0,20821,0,0,2879,0,2879,
2577739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2580243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2587916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2594240,,,,,,,,,,,,,,,,,,,,,213798,1403983,1026912,639371,0,4837,3288901,3784,17506,9210,14576,0,109,-1397,43788,0,0,0,0,0,
2594419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2596646,,,,,,,,,,,,,,,,,,,,,433397,811590,583094,345548,6347,128998,2308974,4046,8101,3446,4255,155,1591,0,21594,0,0,0,0,0,
2597223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2597232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2598396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600039,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2602828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2605566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2608754,,,,,,,,,,,,,,,,,,,,,455745,1846526,838846,1284716,889,11522,4438244,5282,17752,18999,13278,2,82,13,55408,0,0,0,0,0,
2610784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2614344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2615190,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3678319,1671780,5350099,0,0,0,0,720310,191010,0,911320,0,0,0,0,0,
2615220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2618780,,,,,,,,,,,,,,,,,,,,,1436326,4231830,324092,15554632,0,231850,21778730,17551,62227,2494,184832,0,193,0,267297,0,0,0,0,0,
2619714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2621285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
